"","FLAG","Avg.min.between.sent.tnx","Avg.min.between.received.tnx","Time.Diff.between.first.and.last..Mins.","Sent.tnx","Received.Tnx","Number.of.Created.Contracts","Unique.Received.From.Addresses","Unique.Sent.To.Addresses","min.value.received","max.value.received","avg.val.received","min.val.sent","max.val.sent","avg.val.sent","max.val.sent.to.contract","total.Ether.sent","total.ether.received","Total.ERC20.tnxs","ERC20.total.Ether.received","ERC20.total.ether.sent","ERC20.total.Ether.sent.contract","ERC20.uniq.sent.addr","ERC20.uniq.rec.addr","ERC20.uniq.sent.addr.1","ERC20.uniq.rec.contract.addr","ERC20.min.val.rec","ERC20.max.val.rec","ERC20.avg.val.rec","ERC20.min.val.sent","ERC20.max.val.sent","ERC20.avg.val.sent","ERC20.uniq.sent.token.name","ERC20.uniq.rec.token.name"
"5065",0,58.59,13.92,139955.03,16,9984,0,4,12,1e-05,9.995,0.316442,1,940,193.983206,0,3103.7313,3159.357655,20,847900.792,0,0,0,17,0,19,0,841923,42395.0396,0,0,0,0,19
"5066",0,24.87,0.28,75.18,3,2,0,2,3,5.373275,95.626725,50.5,1,68.151697,33.666163,0,100.998488,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5067",0,155.03,1746.92,770591.87,283,416,0,38,3,0.0341,800.173241,16.431147,0,800.173073,24.15206,0,6835.033105,6835.356985,9,3936.340216,2434.16467,0,2,5,0,5,0,1500,656.056703,100.17467,1500,811.388223,2,5
"5068",0,4.35,1015.49,815853.42,796,800,0,4,2,0.010814,3.364086,0.28887,0.010394,3.363666,0.289901,0,230.7615805,231.0959005,1,138.9037719,0,0,0,1,0,1,138.903772,138.903772,138.903772,0,0,0,0,1
"5069",0,0,0,186.55,1,1,0,1,1,0.802067,0.802067,0.802067,0.792,0.792,0.792,0,0.792,0.80206696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5070",0,211.42,0,1268.52,6,1,0,1,3,0.223478,0.223478,0.223478,0,0.215307,0.069218,0,0.415307137,0.22347829,2,0.199999996,0.199999996,0,1,1,0,1,0.2,0.2,0.2,0.2,0.2,0.2,1,1
"5071",0,3159.04,9120.13,89113.27,8,7,0,2,6,0.02,100,25.592551,0,35.5272,13.642507,0,109.1400562,179.1478563,26,3707.209644,4e-06,0,3,15,0,20,0,1399.999543,168.509529,0,4e-06,1e-06,4,20
"5072",0,0,1757.79,226754.57,0,129,1,3,0,0,0.954161,0.426905,0,0,0,0,0,55.07073462,2,1.989642246,0,0,0,2,0,2,0.857795,1.131848,0.994821,0,0,0,0,2
"5073",0,2.28,20468.61,61412.68,3,3,0,2,1,0.195,1,0.630333,0.194565,0.999415,0.629805,0,1.889413621,1.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5074",0,27463.91,1836.68,113529,4,2,0,1,3,0.05934,0.330498,0.194919,0,0.193595,0.07253,0,0.290121451,0.38983814,7,634.1248026,231.84425,0,2,5,0,4,0.014583,400,126.824961,115.922125,115.922125,115.922125,1,4
"5075",0,160.77,0.84,323.22,2,2,0,2,2,46.585089,54.414911,50.5,0.999454,99.999562,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5076",0,375.98,54365.49,924965.22,2,17,0,9,2,0.04008,1,0.130544,0.495,0.99,0.7425,0,1.485,2.219240355,8,187.1549147,0,0,0,7,0,8,0,99,23.394364,0,0,0,0,8
"5077",0,0.88,5868.52,129126.73,22,22,0,1,1,0.477798,1.015688,0.979038,0.476529,1.014419,0.978194,0,21.52026828,21.53884228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5078",0,3.74,0.03,11.28,3,2,0,2,3,915.893065,1085.106935,1000.5,3.706673,1611.344472,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5079",0,4.79,1332.71,359773.83,266,269,0,3,2,0.020273,1697.869516,13.497426,0.019853,1697.869096,13.649233,0,3630.695848,3630.807568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5080",0,4470.21,11135.31,147034.32,3,12,0,3,1,0.021666,0.107415,0.093556,0.295548,0.496072,0.363385,0,1.09015454,1.122670701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5081",0,6.73,0,20.18,3,2,0,2,3,506.821124,1494.178876,1000.5,2.700225,1392.484741,666.99939,0,2000.998169,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5082",0,39.26,8801.04,548020.23,60,62,0,1,1,0.003151,3.211922,0.921137,0.024931,3.210747,0.966959,0,58.0175699,57.11046925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5083",0,9.76,2015.87,794037.42,391,392,0,3,1,0.02,3.83036,0.224179,0.192931,3.828602,0.223392,0,87.34638299,87.87817425,2,100,0,0,0,2,0,2,0,100,50,0,0,0,0,2
"5084",0,0,0,5,1,1,0,1,1,0.821219,0.821219,0.821219,0.820747,0.820747,0.820747,0,0.820746894,0.82121853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5085",0,20.32,0,60.97,3,1,0,1,3,101,101,101,10,56.38468,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5086",0,3.94,0,11.82,3,2,0,2,3,640.741163,1360.258837,1000.5,0.2,1438.535849,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5087",0,0,0,1,1,1,0,1,1,0.999528,0.999528,0.999528,0.998688,0.998688,0.998688,0,0.99868837,0.99952837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5088",0,13554.51,59320.92,974489.6,15,13,0,6,9,0.040087,0.225662,0.07517,0.006,9,0.804858,0,12.0728714,0.977212052,1,0.7532298,0,0,0,1,0,1,0.75323,0.75323,0.75323,0,0,0,0,1
"5089",0,22.38,0,67.15,3,1,0,1,3,101,101,101,8.764396,53.66405,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5090",0,52.55,1673.24,389764.85,221,226,0,3,3,0.011427,1.096637,0.113539,0.011007,1.096217,0.115688,0,25.56701405,25.65985505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5091",0,161.45,0.82,324.53,2,2,0,2,2,48.507497,52.492503,50.5,44.426674,56.5723,50.499487,0,100.9989738,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5092",0,0,2547.9,226763.42,0,89,1,3,0,0,0.404831,0.2154,0,0,0,0,0,19.17060345,2,0.965099156,0,0,0,2,0,2,0.268804,0.696295,0.48255,0,0,0,0,2
"5093",0,8476.96,8485.59,169599.67,13,7,0,3,8,0.095,1148.97742,403.817135,0.01,1017,217.432098,0,2826.61728,2826.719945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5094",0,160.45,3439.84,1033276.68,94,296,0,2,1,0.20001,1.130113,0.258793,0.598902,1.469146,0.809676,0,76.10951743,76.60282064,5,469.058773,0,0,0,4,0,5,0,365,93.811755,0,0,0,0,5
"5095",0,0,37798.69,226792.15,0,6,1,3,0,0,24.08,4.68,0,0,0,0,0,28.08,2,0.543559341,0,0,0,2,0,2,0.225979,0.31758,0.27178,0,0,0,0,2
"5096",0,11962.67,5322.53,1059563.1,73,35,0,25,40,0.015,31.464254,7.230018,0,50.001,2.88713,0,210.760486,253.0506196,122,1141552.324,142410.5246,0,5,49,0,68,0,747630,10769.36155,0,50000,8900.657787,11,65
"5097",0,4.08,39515.67,553272.38,13,14,0,14,1,1,114.85725,34.014876,0.9993,114.857107,36.630855,0,476.2011182,476.2082677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5098",0,0,0,4.83,1,1,0,1,1,0.02,0.02,0.02,0.019528,0.019528,0.019528,0,0.019528364,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5099",0,219.89,8587.79,1161966.2,90,133,0,3,1,0.01001,1.19774,0.600286,0.489947,1.197131,0.881845,0,79.36606672,79.83809184,2,102.0966112,0,0,0,2,0,2,2.096611,100,51.048306,0,0,0,0,2
"5100",0,0,0,0,0,1,0,1,0,0.005,0.005,0.005,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5101",0,56193.02,3.05,168585.17,3,2,0,2,3,0.5,5,2.75,0.198975,5,1.832992,0,5.4989748,5.5,2,52.78131739,0,0,0,2,0,2,0.014997,52.766321,26.390659,0,0,0,0,2
"5102",0,18.59,0,55.77,3,1,0,1,3,101,101,101,0.00365,56.624076,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5103",0,232.52,79254.79,397270.82,686,3,0,2,3,0,400,213.333333,0,226.16,4.935845,0,3385.99,640,16,5697.128606,0,0,0,12,0,16,0,3595.838407,356.070538,0,0,0,0,16
"5104",0,164.23,0.82,330.08,2,2,0,2,2,2.609188,98.390812,50.5,2,98.998974,50.499487,0,100.9989738,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5105",0,0,10270.11,133511.43,0,13,1,6,0,0,13.288954,5.901315,0,0,0,0,0,76.71708878,1,2.708908663,0,0,0,1,0,1,2.708909,2.708909,2.708909,0,0,0,0,1
"5106",0,0,0,3.03,1,1,0,1,1,1.06076,1.06076,1.06076,1.059501,1.059501,1.059501,0,1.059500805,1.06076048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5107",0,1097.05,3552.12,757297.47,237,140,0,36,69,0.01,97.488135,10.229132,0,88.9,6.413318,0,1519.9564,1432.078446,148,5946749.956,5885805.438,0,31,38,0,42,0,1400000,75275.3159,0,1103900,85301.52808,29,41
"5108",0,103.37,0,310.12,3,1,0,1,3,101,101,101,7.464222,83.934314,33.666179,0,100.9985356,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5109",0,1078.52,2663.8,707234.05,184,191,0,3,184,0.010047,0.415185,0.143975,0.009606,0.414765,0.148953,0,27.40744395,27.49915688,2,365,0,0,0,1,0,2,0,365,182.5,0,0,0,0,2
"5110",0,0,820.84,319306.77,0,389,1,8,0,0,4.9981,0.805807,0,0,0,0,0,313.4590502,2,2.993922328,0,0,0,2,0,2,0.603319,2.390603,1.496961,0,0,0,0,2
"5111",0,0,0,9.45,1,1,0,1,1,11.152276,11.152276,11.152276,11.151656,11.151656,11.151656,0,11.1516559,11.1522759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5112",0,0,8899.39,97893.3,0,11,0,1,0,0,0,0,0,0,0,0,0,0,22,107429.206,107429.206,0,1,2,0,1,100,24122,9766.291454,100,24122,9766.291454,1,1
"5113",0,1496.51,3546.17,320879.3,13,85,0,8,5,0.002087,29.7242,7.529764,0,233.229639,49.231229,0,640.0059707,640.0299486,225,16352.07875,16350.56783,0,26,4,0,4,0,264.498875,83.428973,1,2500,563.812684,1,4
"5114",0,10914.15,5653.8,121629.45,7,8,0,4,5,5.1,10.678118,7.83077,0.1,19.547766,8.949011,0,62.6430753,62.64616296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5115",0,11.9,928.02,2831.67,4,3,0,3,4,3.02,1496.13325,668.006667,3.019496,1676.617025,501.004543,0,2004.018173,2004.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5116",0,7357.1,12314.99,572571.02,41,22,0,15,14,0.005329,150,26.742164,0,313.906454,16.642633,0,682.3479677,588.3276096,19,39190.77621,41089.77621,0,5,7,0,7,0,38000,3919.077621,0,34550,4565.53069,6,7
"5117",0,2399.06,1199.33,519321.58,25,383,0,4,22,0.046922,1.3928,0.215832,0.001,16,3.305679,0,82.64197234,82.66360158,10,35141.11821,0,0,0,9,0,10,0,33006,3514.111821,0,0,0,0,10
"5118",0,0,0,33.02,1,1,0,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,0,20.00851204,20.009559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5119",0,0,0,25.08,1,1,0,1,1,0.03,0.03,0.03,0.02,0.02,0.02,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5120",0,31084.38,43512.19,285958.5,5,3,0,1,4,0.009639,0.039603,0.023177,0.01,0.019,0.0134,0,0.067,0.06953196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5121",0,0,0,2.57,1,1,0,1,1,0.1,0.1,0.1,0.099214,0.099214,0.099214,0,0.09921394,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5122",0,24.85,0,74.55,3,2,0,2,3,5.301465,95.698535,50.5,0.457198,85.191343,33.666152,0,100.9984557,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5123",0,16497.9,10675.21,444474.75,14,20,0,7,7,0.217977,8.475153,1.763059,0.531774,13,2.518056,0,35.2527844,35.26117056,9,1330.559612,0,0,0,8,0,9,0,807.918067,147.839957,0,0,0,0,9
"5124",0,730.58,2750.38,27289.12,11,7,0,5,7,0.001115,4.783481,1.048882,0,2.353517,0.666971,0,7.33668,7.342177028,3,745.1841201,745.1841201,0,1,2,0,1,279.356783,465.827337,372.59206,745.18412,745.18412,745.18412,1,1
"5125",0,162.91,0,325.82,2,1,0,1,2,101,101,101,1,99.999016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5126",0,28.24,326.29,1157997.08,1745,3398,0,7,1,0.12,88.406495,0.608916,0.485713,88.405295,1.187339,0,2071.906768,2069.097601,11,3106060431,0,0,0,8,0,10,0,1553030463,282369130.1,0,0,0,0,10
"5127",0,5331.99,79754.63,882858.17,16,10,0,6,10,0.001993,15.84,3.696523,0.00024,14.725028,2.309846,0,36.95752849,36.96522785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5128",0,1395.79,360.93,330176.25,235,6,0,2,8,13.2328,56.51,33.383325,0,49,3.49791,0,822.0087752,200.2999525,22,303863.4348,301266,0,5,10,0,15,0,3e+05,20257.56232,1266,1e+05,43038,2,15
"5129",0,19.77,6816.93,54693.57,8,8,0,1,1,0.117573,1.483491,0.775874,0.116526,1.48305,0.775314,0,6.202514386,6.20699157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5130",0,0,5888.38,88325.7,0,15,1,2,0,0,1.81346,1.369866,0,0,0,0,0,20.54798996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5131",0,0,1399.87,188982.3,0,135,1,4,0,0,1.019942,0.243542,0,0,0,0,0,32.87813819,2,1.732880277,0,0,0,2,0,2,0.648758,1.084122,0.86644,0,0,0,0,2
"5132",0,161.78,0.84,325.23,2,2,0,2,2,9.068649,91.931351,50.5,0.043394,100.955177,50.499286,0,100.9985715,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5133",0,2.12,1428.46,7152.93,5,5,0,5,1,0.999454,3,1.967705,0.998897,2.99958,1.967227,0,9.836136119,9.83852737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5134",0,157.46,0,314.92,2,1,0,1,2,101,101,101,1,99.999016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5135",0,5246.94,3796.31,499045.68,64,43,0,23,30,9.1e-05,23.248651,4.622113,0,20,3.102742,0,198.5754565,198.7508386,43,5955.56184,4932.791361,0,16,20,0,20,0,3356.23823,220.576364,0,1142.817032,308.29946,6,20
"5136",0,0,0,97.55,1,1,0,1,1,1.402236,1.402236,1.402236,1.399191,1.399191,1.399191,0,1.39919129,1.40223551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5137",0,160.08,0,320.17,2,1,0,1,2,101,101,101,0.206926,100.79209,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5138",0,21.19,25201.14,151355.18,7,6,0,2,1,5.189297,77.764586,27.158269,4.444039,77.763309,23.277493,0,162.942451,162.9496162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5139",0,0,0,389.32,1,1,0,1,1,6,6,6,5.99938,5.99938,5.99938,0,5.99938,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5140",0,0,14294.54,200123.5,0,14,1,4,0,0,14.558,5.639721,0,0,0,0,0,78.956091,2,1.811864469,0,0,0,2,0,2,0.753263,1.058601,0.905932,0,0,0,0,2
"5141",0,0,10511.12,105111.2,0,10,1,4,0,0,12.829449,5.072051,0,0,0,0,0,50.72051414,2,5.868615823,0,0,0,2,0,2,0.868616,5,2.934308,0,0,0,0,2
"5142",0,109.31,0,327.93,3,1,0,1,3,101,101,101,1.567845,76.765781,33.666179,0,100.9985356,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5143",0,161.01,0.63,323.28,2,2,0,2,2,34.433132,66.566868,50.5,0.28,100.719016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5144",0,107914.49,5244.27,231561.78,2,3,0,3,2,0.085885,1.426018,0.571434,0.032075,95.301344,47.66671,0,95.33341942,1.71430142,6,3851.48912,0,0,0,6,0,6,0,1906.686028,641.914853,0,0,0,0,6
"5145",0,2.65,1.75,21202.03,4151,5849,0,1907,2353,0.009491,6847.699729,35.88781,0.01,1000,21.175288,0,87898.6189,209907.8032,56,90809.24358,0,0,0,46,0,52,0,20180.614,1621.593635,0,0,0,0,52
"5146",0,0,0,11.7,1,1,0,1,1,3.891569,3.891569,3.891569,3.891065,3.891065,3.891065,0,3.891065166,3.891569166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5147",0,15.77,9984.86,130008.27,13,13,0,2,1,2.135392,70.264534,37.80963,2.133028,70.259744,37.807872,0,491.5023316,491.5251953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5148",0,108.07,0.92,326.05,3,2,0,2,3,38.931358,62.068642,50.5,2.38061,94.267493,33.666179,0,100.9985356,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5149",0,0,1661.63,252568.48,0,152,1,5,0,0,0.624218,0.271753,0,0,0,0,0,41.30648614,2,1.134405905,0,0,0,2,0,2,0.338668,0.795738,0.567203,0,0,0,0,2
"5150",0,14.22,2092.63,147465.28,69,70,0,2,1,0.049105,1.008402,0.140871,0.120799,1.007352,0.141046,0,9.7321474,9.860986108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5151",0,0,12090.49,60452.47,0,5,1,2,0,0,20,8,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5152",0,0,0,10.33,1,1,0,1,1,0.1,0.1,0.1,0.09938,0.09938,0.09938,0,0.09938,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5153",0,0,2512.67,291469.9,0,116,1,5,0,0,1.225907,0.477958,0,0,0,0,0,55.44313184,2,1.418855958,0,0,0,2,0,2,0.1974,1.221456,0.709428,0,0,0,0,2
"5154",0,1407.51,6689.24,24290.25,3,3,0,3,2,0.001,0.220521,0.125786,0.047538,0.227845,0.125127,0,0.375382479,0.37735651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5155",0,3389.32,6328.01,71861.28,10,6,0,4,9,0.02913,1.72048,0.639559,0.1,1,0.393,0,3.93,3.83735579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5156",0,64.48,3959.78,1037551,247,258,0,2,1,0.010265,1.070893,0.993116,0.573881,4.017419,1.036217,0,255.9456825,256.2238922,1,0.01,0,0,0,1,0,1,0.01,0.01,0.01,0,0,0,0,1
"5157",0,4171.81,5995.52,110541.37,15,8,0,4,10,0.266116,26.5517,4.555465,0,26.551259,2.445975,0,36.68961788,36.44371681,8,0.100615427,2.000000027,0,2,2,0,3,0,0.100615,0.020123,0,2,0.666667,2,3
"5158",0,158.37,0.84,318.42,2,2,0,2,2,22.954736,78.045264,50.5,7.606257,93.392758,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5159",0,161.31,0.3,323.22,2,2,0,2,2,14.418773,86.581227,50.5,0.999147,99.999868,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5160",0,0,0,4.55,1,1,0,1,1,6,6,6,5.999214,5.999214,5.999214,0,5.99921394,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5161",0,0,2801.24,319340.95,0,114,1,3,0,0,0.482971,0.200471,0,0,0,0,0,22.8536677,4,7.660108017,0,0,0,4,0,4,0,6.500039,1.915027,0,0,0,0,4
"5162",0,0,2486.75,198940.27,0,80,1,4,0,0,1.095183,0.923173,0,0,0,0,0,73.85383787,2,1.948078506,0,0,0,2,0,2,0.741238,1.20684,0.974039,0,0,0,0,2
"5163",0,6524.92,10727.52,413062.35,37,16,0,11,24,0.01,107.7,13.760982,0,51.563,5.949272,0,220.123082,220.1757148,22,58849.604,49299.5,0,4,8,0,10,0,46250,4904.133667,1,36499,4929.95,5,10
"5164",0,157.47,0,314.95,2,1,0,1,2,101,101,101,4.5,96.499016,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5165",0,1.62,0.42,5.68,3,2,0,2,3,826.065157,1174.934843,1000.5,0.009528,1577.727414,666.999528,0,2000.998585,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5166",0,13366.55,3378.61,669067.17,45,20,0,6,29,0.057101,6.780111,1.850862,0,5,0.934207,0,42.03931046,37.0172409,36,41038.84894,12500,0,7,16,0,15,0,12500,1784.29778,0,12490,961.538462,6,15
"5167",0,5528.66,2274.35,134296.77,21,8,0,4,12,0.144806,1.31,0.6945,0,2.2,0.390952,0,8.21,5.55600236,19,1038.69318,220.0000002,0,4,8,0,12,0,607.16,86.557765,0,120,31.428571,4,12
"5168",0,0,6652.03,319297.47,0,48,1,3,0,0,1.004123,0.830861,0,0,0,0,0,39.8813089,2,1.933473978,0,0,0,2,0,2,0.953221,0.980253,0.966737,0,0,0,0,2
"5169",0,0,7103.71,198903.78,0,28,1,8,0,0,9.999495,3.718743,0,0,0,0,0,104.1248022,1,1.550507534,0,0,0,1,0,1,1.550508,1.550508,1.550508,0,0,0,0,1
"5170",0,42306.41,6300.65,796614.9,16,19,0,3,4,0.009539,5.36611,1.799414,0.000156,7.724525,2.136187,0,34.17899917,34.1888669,1,182.153176,0,0,0,1,0,1,182.153176,182.153176,182.153176,0,0,0,0,1
"5171",0,0,0,362.68,1,1,0,1,1,0.5,0.5,0.5,0.49938,0.49938,0.49938,0,0.49938,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5172",0,3.22,102.84,212.12,2,2,0,2,1,0.77284,1.560638,1.166739,0.772054,1.559943,1.165998,0,2.331996301,2.33347816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5173",0,7.99,3145.76,305849.68,89,97,0,7,3,0.00378,399.830083,89.258883,0,399.82846,97.281264,0,8658.032515,8658.111648,2,609.1376667,609.1376667,0,1,1,0,1,609.137667,609.137667,609.137667,609.137667,609.137667,609.137667,1,1
"5174",0,161.78,0.54,324.63,2,2,0,2,2,16.183965,84.816035,50.5,0.027509,100.971507,50.499508,0,100.9990158,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5175",0,4908.1,3785.8,235723.43,38,13,0,8,18,0.063216,65.214606,9.382453,0,29,3.208928,0,121.9392761,121.9718917,22,25697.77969,16204.50685,0,7,6,0,6,2.954465,9159.415858,1835.555692,1,5234.081571,2025.563356,3,6
"5176",0,3.03,3718.57,334944.23,90,90,0,2,1,0.053161,1.357113,0.352461,0.052111,1.356063,0.35133,0,31.6197129,31.72149621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5177",0,3895.06,4182.1,245922.82,32,29,0,13,22,0.008,57,13.449114,0,95,12.350112,0,395.2036,390.0243194,32,829545.412,828554.0147,0,6,14,0,17,0,429797,34564.39217,0,524700.4018,103569.2518,4,17
"5178",0,16.04,0,48.13,3,1,0,1,3,101,101,101,2.307567,95.452165,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5179",0,1317.21,15771.88,773790.45,336,21,0,9,43,0.5,21,6.730274,0,30,0.976515,0,328.1091624,141.3357518,160,5079403.434,4900858.101,0,16,27,0,48,0,4521959.339,54617.24122,0,4521959.339,73147.13583,27,47
"5180",0,15.67,0,47.02,3,1,0,1,3,101,101,101,5,75.998186,33.666149,0,100.998446,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5181",0,680.21,12298.93,133872.58,16,10,0,8,8,0.095,5.129433,1.409803,0,5,0.880509,0,14.08813793,14.09803199,9,680.2589406,680.2589406,0,4,4,0,4,0,451.627901,136.051788,0,462.484123,170.064735,4,4
"5182",0,0,0,17.03,1,1,0,1,1,2,2,2,1.99938,1.99938,1.99938,0,1.99938,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5183",0,1248.17,141755.98,858024.87,6,6,0,1,2,0.05,0.6,0.302913,0.045,0.599557,0.302519,0,1.81511258,1.817476919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5184",0,5.12,4257.18,8524.58,2,2,0,2,1,1.999,4.038701,3.018851,1.998288,4.037206,3.017747,0,6.0354944,6.03770136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5185",0,4186.84,3868.26,725779.35,129,48,0,22,40,0.24485,88.995,10.745922,0,60,6.746748,0,870.3304695,515.8042522,122,4521338.228,3877751.2,0,32,27,0,30,0,640000,88653.69075,0.000315,736071,54616.21409,11,30
"5186",0,68.81,2442.01,1322711.35,236,535,0,7,1,0.01031,1.1048,0.288228,0.494016,1.475238,0.652052,0,153.8841589,154.2019251,7,1553031740,0,0,0,4,0,7,0,1553031268,221861677.2,0,0,0,0,7
"5187",0,0,5530.97,226769.88,0,41,1,9,0,0,31.4557,1.805051,0,0,0,0,0,74.0070883,2,0.840817902,0,0,0,2,0,2,0.238718,0.6021,0.420409,0,0,0,0,2
"5188",0,3734.07,4733.68,980317.72,99,129,0,11,43,0.050236,29.9991,1.367741,0,24.451853,1.669654,0,165.2957167,176.4386234,86,1553179280,93542.72326,0,15,28,0,27,0,1553031969,21875764.5,1e-06,51000,6236.18155,8,26
"5189",0,3.88,231.94,652193.8,2563,2769,0,255,1,19.98,10015.67,1276.217813,19.97958,67110.39958,1378.792839,0,3533846.048,3533847.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5190",0,0,0,0.67,1,1,0,1,1,11,11,11,10.99938,10.99938,10.99938,0,10.99938,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5191",0,1933.12,2628.38,921644.73,179,219,0,68,98,0.12,169.5,6.428883,0,228,7.891538,0,1412.5853,1407.925391,123,1146737.407,958167.9581,0,35,40,0,48,0,3e+05,15088.65009,0,3e+05,20386.5523,20,46
"5192",0,0,0,15369.12,1,1,0,1,1,2,2,2,0.25,0.25,0.25,0,0.25,2,7,353.483183,0,0,0,6,0,7,0,312.430205,50.497598,0,0,0,0,7
"5193",0,30471.86,8486.24,116874.32,3,3,0,2,3,1.965247,4.497991,3.22108,0.2,3.2,2.2,0,6.6,9.66323853,9,472.2688464,0,0,0,7,0,9,0,407.360681,52.474316,0,0,0,0,9
"5194",0,7.23,3652.1,47564.1,12,13,0,12,1,1,149,56.538462,0.999291,175.999308,61.249279,0,734.991351,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
